<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SPY.US,5,20251027,194000,684.01,684.12,683.965,684.07,398539,0
SPY.US,5,20251027,194500,684.07,684.16,684.01,684.07,369947,0
SPY.US,5,20251027,195000,684.065,684.13,683.98,684.1,336466,0
SPY.US,5,20251027,195500,684.09,684.25,684.08,684.145,495948,0
SPY.US,5,20251027,200000,684.15,684.16,684.02,684.05,339862,0
SPY.US,5,20251027,200500,684.05,684.23,684.04,684.21,374662,0
SPY.US,5,20251027,201000,684.2,684.3,684.12,684.175,485763,0
SPY.US,5,20251027,201500,684.17,684.17,684,684.01,549048,0
SPY.US,5,20251027,202000,684.01,684.145,684,684.14,420002,0
SPY.US,5,20251027,202500,684.14,684.24,684.12,684.23,391940,0
SPY.US,5,20251027,203000,684.23,684.38,684.185,684.345,668920,0
SPY.US,5,20251027,203500,684.35,684.76,684.32,684.69,888592,0
SPY.US,5,20251027,204000,684.695,684.71,684.51,684.65,845427,0
SPY.US,5,20251027,204500,684.645,685.15,684.61,685.04,1812415,0
SPY.US,5,20251027,205000,685.05,685.53,684.99,685.49,2388338,0
SPY.US,5,20251027,205500,685.49,685.54,685.17,685.24,5058863,0
SPY.US,5,20251028,143000,687.05,687.225,686.66,686.8,1404822,0
SPY.US,5,20251028,143500,686.8,686.83,686.12,686.17,1097536,0
SPY.US,5,20251028,144000,686.18,686.29,685.86,685.96,693934,0
SPY.US,5,20251028,144500,685.97,686.0335,685.18,685.665,799698,0
SPY.US,5,20251028,145000,685.665,685.69,685.12,685.32,756270,0
SPY.US,5,20251028,145500,685.33,686.38,685.29,685.6201,883443,0
SPY.US,5,20251028,150000,685.71,685.9301,685.52,685.92,375835,0
SPY.US,5,20251028,150500,685.92,685.96,685.5,685.8,362272,0
SPY.US,5,20251028,151000,685.81,685.94,685.66,685.8,412682,0
SPY.US,5,20251028,151500,685.805,685.94,685.68,685.765,370010,0
SPY.US,5,20251028,152000,685.79,686.11,685.68,685.9,345275,0
SPY.US,5,20251028,152500,685.9,686.1582,685.71,686.13,378106,0
SPY.US,5,20251028,153000,686.12,686.2,685.8,686.025,510646,0
SPY.US,5,20251028,153500,686.03,686.37,685.93,685.96,528187,0
SPY.US,5,20251028,154000,685.97,686.02,685.715,685.91,349262,0
SPY.US,5,20251028,154500,685.89,686.2,685.59,686.105,435962,0
SPY.US,5,20251028,155000,686.1,686.21,685.881,686.05,294782,0
SPY.US,5,20251028,155500,686.045,686.115,685.685,685.85,348113,0
SPY.US,5,20251028,160000,685.86,686.1,685.79,685.835,233888,0
SPY.US,5,20251028,160500,685.82,686.21,685.78,686.125,252050,0
SPY.US,5,20251028,161000,686.11,686.12,685.6651,685.82,198020,0
SPY.US,5,20251028,161500,685.83,685.987,685.76,685.86,162929,0
SPY.US,5,20251028,162000,685.87,685.88,685.51,685.6,209739,0
SPY.US,5,20251028,162500,685.59,685.69,685.37,685.53,242632,0
SPY.US,5,20251028,163000,685.52,685.53,685.16,685.19,290873,0
SPY.US,5,20251028,163500,685.17,685.495,684.83,685.47,586677,0
SPY.US,5,20251028,164000,685.48,685.4944,685.03,685.12,278410,0
SPY.US,5,20251028,164500,685.125,685.35,685,685.255,325590,0
SPY.US,5,20251028,165000,685.25,685.46,685.25,685.415,281952,0
SPY.US,5,20251028,165500,685.42,685.61,685.32,685.58,207488,0
SPY.US,5,20251028,170000,685.58,685.895,685.58,685.7,352118,0
SPY.US,5,20251028,170500,685.705,686.022,685.665,685.98,297616,0
SPY.US,5,20251028,171000,685.99,686,685.745,685.795,235831,0
SPY.US,5,20251028,171500,685.79,685.95,685.7,685.8301,227973,0
SPY.US,5,20251028,172000,685.81,685.83,685.6,685.75,198487,0
SPY.US,5,20251028,172500,685.76,686.2245,685.745,686.182,232051,0
SPY.US,5,20251028,173000,686.18,688.32,686.06,686.6,1647618,0
SPY.US,5,20251028,173500,686.585,686.64,686.16,686.28,346104,0
SPY.US,5,20251028,174000,686.28,686.73,686.2,686.73,310939,0
SPY.US,5,20251028,174500,686.725,687.115,686.675,686.8652,463777,0
SPY.US,5,20251028,175000,686.85,687.16,686.785,686.98,398500,0
SPY.US,5,20251028,175500,686.98,687.0342,686.85,686.9,176752,0
SPY.US,5,20251028,180000,686.88,687.37,686.86,687.219,275121,0
SPY.US,5,20251028,180500,687.22,687.295,686.99,687.0506,217396,0
SPY.US,5,20251028,181000,687.06,687.32,686.87,687.165,390594,0
SPY.US,5,20251028,181500,687.17,687.3199,686.9,687.07,334409,0
SPY.US,5,20251028,182000,687.06,687.3,687.05,687.265,188362,0
SPY.US,5,20251028,182500,687.27,687.27,686.97,687.01,292353,0
SPY.US,5,20251028,183000,687.02,687.14,686.875,687.075,268823,0
SPY.US,5,20251028,183500,687.06,687.28,687.06,687.125,236920,0
SPY.US,5,20251028,184000,687.13,687.3255,687.115,687.3,313764,0
SPY.US,5,20251028,184500,687.3,687.52,687.1201,687.44,323706,0
SPY.US,5,20251028,185000,687.44,687.71,687.41,687.625,473738,0
SPY.US,5,20251028,185500,687.62,687.68,687.37,687.6017,399989,0
SPY.US,5,20251028,190000,687.61,687.708,687.54,687.685,278523,0
SPY.US,5,20251028,190500,687.71,687.75,687.5552,687.6,298307,0
SPY.US,5,20251028,191000,687.6,687.86,687.585,687.825,337061,0
SPY.US,5,20251028,191500,687.82,688.33,687.784,688.32,556020,0
SPY.US,5,20251028,192000,688.32,688.4,688.18,688.25,504611,0
SPY.US,5,20251028,192500,688.25,688.3,687.98,688.051,450583,0
SPY.US,5,20251028,193000,688.055,688.19,687.95,687.9899,330649,0
SPY.US,5,20251028,193500,687.96,687.9752,687.8,687.815,151755,0
SPY.US,5,20251028,194000,687.815,688.035,687.78,687.98,263934,0
SPY.US,5,20251028,194500,687.97,687.97,687.82,687.915,441470,0
SPY.US,5,20251028,195000,687.915,688.12,687.9,688.071,349327,0
SPY.US,5,20251028,195500,688.065,688.17,687.87,688.155,237225,0
SPY.US,5,20251028,200000,688.148,688.148,687.82,687.9852,383491,0
SPY.US,5,20251028,200500,687.99,688.2352,687.98,688.23,627803,0
SPY.US,5,20251028,201000,688.22,688.26,688.0942,688.21,525327,0
SPY.US,5,20251028,201500,688.21,688.21,687.98,688.1801,579145,0
SPY.US,5,20251028,202000,688.18,688.34,688.135,688.335,306272,0
SPY.US,5,20251028,202500,688.33,688.905,688.22,688.69,688222,0
SPY.US,5,20251028,203000,688.7,688.71,688.43,688.51,753027,0
SPY.US,5,20251028,203500,688.51,688.56,687.95,687.97,944302,0
SPY.US,5,20251028,204000,687.97,687.97,687.43,687.53,1290683,0
SPY.US,5,20251028,204500,687.54,687.77,687.32,687.37,949591,0
SPY.US,5,20251028,205000,687.38,687.48,686.905,687.26,1706974,0
SPY.US,5,20251028,205500,687.26,687.46,686.92,687.05,3712253,0
SPY.US,5,20251029,143000,688.72,688.94,688.15,688.83,1482139,0
SPY.US,5,20251029,143500,688.84,689.08,688.66,688.87,1016163,0
SPY.US,5,20251029,144000,688.88,689.26,688.66,689.22,825594,0
SPY.US,5,20251029,144500,689.23,689.36,688.72,688.9201,999185,0
SPY.US,5,20251029,145000,688.92,689.4,688.71,689.29,858005,0
SPY.US,5,20251029,145500,689.29,689.69,689.2223,689.57,780496,0
SPY.US,5,20251029,150000,689.59,689.7,689.09,689.1851,613528,0
SPY.US,5,20251029,150500,689.18,689.19,688.68,688.85,693528,0
SPY.US,5,20251029,151000,688.84,689.055,688.45,688.8,734558,0
SPY.US,5,20251029,151500,688.79,688.896,688.53,688.71,488013,0
SPY.US,5,20251029,152000,688.72,689.05,688.575,688.875,526533,0
SPY.US,5,20251029,152500,688.87,689.01,688.64,688.98,581595,0
SPY.US,5,20251029,153000,688.98,689.1101,688.74,688.86,603066,0
SPY.US,5,20251029,153500,688.88,688.975,688.66,688.76,578379,0
SPY.US,5,20251029,154000,688.76,688.81,688.19,688.28,800041,0
SPY.US,5,20251029,154500,688.29,688.54,688.09,688.12,615007,0
SPY.US,5,20251029,155000,688.12,688.6,687.81,688.465,812873,0
SPY.US,5,20251029,155500,688.47,688.49,688.285,688.35,560729,0
SPY.US,5,20251029,160000,688.36,688.49,688.05,688.0572,743921,0
SPY.US,5,20251029,160500,688.05,688.54,688.05,688.375,579722,0
SPY.US,5,20251029,161000,688.37,688.44,688.08,688.37,542899,0
SPY.US,5,20251029,161500,688.37,688.57,688.11,688.55,635997,0
SPY.US,5,20251029,162000,688.54,688.77,688.43,688.705,519263,0
SPY.US,5,20251029,162500,688.705,688.8196,688.31,688.31,535333,0
SPY.US,5,20251029,163000,688.32,688.37,688.07,688.1,509623,0
SPY.US,5,20251029,163500,688.09,688.3,687.89,688.23,609420,0
SPY.US,5,20251029,164000,688.23,688.38,688.11,688.22,503859,0
SPY.US,5,20251029,164500,688.22,688.33,687.84,688.305,594400,0
SPY.US,5,20251029,165000,688.31,688.36,688.03,688.32,334251,0
SPY.US,5,20251029,165500,688.33,688.33,687.9,688.05,320634,0
SPY.US,5,20251029,170000,688.03,688.06,687.59,687.62,390097,0
SPY.US,5,20251029,170500,687.625,688.15,687.59,687.915,471195,0
SPY.US,5,20251029,171000,687.94,688.105,687.67,688.03,207118,0
SPY.US,5,20251029,171500,688.02,688.205,687.98,688.2,252029,0
SPY.US,5,20251029,172000,688.21,688.51,688.185,688.47,280254,0
SPY.US,5,20251029,172500,688.46,688.53,688.34,688.47,169808,0
SPY.US,5,20251029,173000,688.47,688.64,688.4,688.47,255781,0
SPY.US,5,20251029,173500,688.48,688.565,688.3051,688.4,199598,0
SPY.US,5,20251029,174000,688.39,688.575,688.365,688.505,239412,0
SPY.US,5,20251029,174500,688.505,688.78,688.415,688.44,269919,0
SPY.US,5,20251029,175000,688.44,688.725,688.32,688.685,177949,0
SPY.US,5,20251029,175500,688.69,688.76,688.5,688.55,199147,0
SPY.US,5,20251029,180000,688.55,688.64,688.4,688.61,244727,0
SPY.US,5,20251029,180500,688.61,688.615,688.395,688.42,162497,0
SPY.US,5,20251029,181000,688.42,688.645,688.28,688.63,142240,0
SPY.US,5,20251029,181500,688.63,688.81,688.48,688.5058,176512,0
SPY.US,5,20251029,182000,688.5001,688.5059,688.185,688.22,184866,0
SPY.US,5,20251029,182500,688.21,688.21,687.74,687.93,370227,0
SPY.US,5,20251029,183000,687.88,687.92,687.62,687.83,281014,0
SPY.US,5,20251029,183500,687.83,688.03,687.83,687.95,299251,0
SPY.US,5,20251029,184000,687.95,688.16,687.85,688.13,211853,0
SPY.US,5,20251029,184500,688.11,688.32,687.89,688.27,246320,0
SPY.US,5,20251029,185000,688.275,688.54,688.17,688.26,347569,0
SPY.US,5,20251029,185500,688.26,688.3,687.8744,688.1699,334913,0
SPY.US,5,20251029,190000,688.12,688.94,687.51,688.02,1004574,0
SPY.US,5,20251029,190500,688.02,688.52,687.33,688.24,584606,0
SPY.US,5,20251029,191000,688.26,688.36,687.545,687.6,361727,0
SPY.US,5,20251029,191500,687.61,688.225,687.35,688.05,514567,0
SPY.US,5,20251029,192000,688.06,688.06,687.39,687.785,386283,0
SPY.US,5,20251029,192500,687.7856,688.0698,687.495,688.01,317727,0
SPY.US,5,20251029,193000,688,688.72,687.82,688.48,732530,0
SPY.US,5,20251029,193500,688.465,688.555,683.69,684.14,2365780,0
SPY.US,5,20251029,194000,684.15,685.07,682.87,683.6,2304896,0
SPY.US,5,20251029,194500,683.65,685.02,683.14,684.67,1639174,0
SPY.US,5,20251029,195000,684.77,686.55,684.65,686.07,1631184,0
SPY.US,5,20251029,195500,686.05,686.92,685.53,686.01,1204730,0
SPY.US,5,20251029,200000,686.04,686.75,684.47,684.73,1154360,0
SPY.US,5,20251029,200500,684.74,686.83,684.68,686.2,960892,0
SPY.US,5,20251029,201000,686.19,686.72,685.81,686.009,613401,0
SPY.US,5,20251029,201500,686.07,686.32,684.98,685.9,787302,0
SPY.US,5,20251029,202000,685.81,686.51,685.33,685.67,492327,0
SPY.US,5,20251029,202500,685.69,686.68,685.28,685.43,645751,0
SPY.US,5,20251029,203000,685.41,685.75,684.62,684.99,641222,0
SPY.US,5,20251029,203500,684.98,685.5,684.05,685.4,1057610,0
SPY.US,5,20251029,204000,685.41,685.62,684.6401,685.488,903315,0
SPY.US,5,20251029,204500,685.485,686.62,685.42,686.16,1498331,0
SPY.US,5,20251029,205000,686.17,687.28,686.17,686.48,1469820,0
SPY.US,5,20251029,205500,686.47,687.36,686.24,687.3,2337183,0
SPY.US,5,20251030,143000,683.9,683.91,683.06,683.2,1757824,0
SPY.US,5,20251030,143500,683.19,683.2199,681.39,681.87,1728187,0
SPY.US,5,20251030,144000,681.85,682.77,681.46,682.43,1422018,0
SPY.US,5,20251030,144500,682.42,684.36,682.22,683.97,1230660,0
SPY.US,5,20251030,145000,683.97,685.64,683.93,685.34,1293032,0
SPY.US,5,20251030,145500,685.36,685.46,684.67,685.01,876932,0
SPY.US,5,20251030,150000,685.01,685.94,684.24,684.42,1128336,0
SPY.US,5,20251030,150500,684.41,685.56,684.35,684.54,719283,0
SPY.US,5,20251030,151000,684.55,684.96,683.83,684.815,750976,0
SPY.US,5,20251030,151500,684.84,684.88,683.69,683.86,696500,0
SPY.US,5,20251030,152000,683.85,684.67,683.25,683.67,756830,0
SPY.US,5,20251030,152500,683.65,684.08,683.29,683.47,504752,0
SPY.US,5,20251030,153000,683.46,684.5698,683.41,684.42,585004,0
SPY.US,5,20251030,153500,684.43,684.81,683.93,684.41,452244,0
SPY.US,5,20251030,154000,684.45,685.72,684.45,685.2401,540823,0
SPY.US,5,20251030,154500,685.24,685.44,684.44,684.7097,537952,0
SPY.US,5,20251030,155000,684.72,684.87,683.64,684.03,452967,0
SPY.US,5,20251030,155500,684,684.62,683.69,684.41,533090,0
SPY.US,5,20251030,160000,684.41,685.06,684.4,684.93,322395,0
SPY.US,5,20251030,160500,684.92,685.13,684.47,685,392924,0
SPY.US,5,20251030,161000,685.01,685.34,684.89,685.29,267982,0
SPY.US,5,20251030,161500,685.29,685.33,684.81,685.22,291921,0
SPY.US,5,20251030,162000,685.22,685.53,685.03,685.19,282293,0
SPY.US,5,20251030,162500,685.21,685.23,684.68,684.79,253812,0
SPY.US,5,20251030,163000,684.8,684.91,684.215,684.385,398620,0
SPY.US,5,20251030,163500,684.38,684.45,683.58,683.69,385441,0
SPY.US,5,20251030,164000,683.725,683.725,683.15,683.56,525249,0
SPY.US,5,20251030,164500,683.55,683.77,683.01,683.34,458720,0
SPY.US,5,20251030,165000,683.34,683.58,683.2346,683.52,263845,0
SPY.US,5,20251030,165500,683.52,684.03,683.305,683.38,435938,0
SPY.US,5,20251030,170000,683.4,684.185,683.22,684.115,395421,0
SPY.US,5,20251030,170500,684.13,684.8001,683.98,684.7686,398085,0
SPY.US,5,20251030,171000,684.77,685.14,684.585,685.06,329287,0
SPY.US,5,20251030,171500,685.08,685.1,684.79,684.9013,245003,0
SPY.US,5,20251030,172000,684.9,685.04,684.525,685.025,267004,0
SPY.US,5,20251030,172500,685.04,685.15,684.74,684.93,203172,0
SPY.US,5,20251030,173000,684.95,684.95,683.98,684,335189,0
SPY.US,5,20251030,173500,684,684.0985,683.58,683.98,349699,0
SPY.US,5,20251030,174000,684,684.3499,683.7,684.28,354978,0
SPY.US,5,20251030,174500,684.28,684.5099,684.12,684.34,276185,0
SPY.US,5,20251030,175000,684.36,684.51,683.99,684.31,232105,0
SPY.US,5,20251030,175500,684.32,684.64,684.28,684.44,210637,0
SPY.US,5,20251030,180000,684.42,684.42,683.745,683.875,267181,0
SPY.US,5,20251030,180500,683.85,683.85,683.1,683.54,374081,0
SPY.US,5,20251030,181000,683.53,683.6,683.07,683.37,306752,0
SPY.US,5,20251030,181500,683.37,683.77,683.29,683.65,230843,0
SPY.US,5,20251030,182000,683.63,684.13,683.2799,684.08,325160,0
SPY.US,5,20251030,182500,684.085,684.61,684.08,684.4,324368,0
SPY.US,5,20251030,183000,684.4,684.41,683.92,684.08,316524,0
SPY.US,5,20251030,183500,684.06,684.08,683.6,683.97,307544,0
SPY.US,5,20251030,184000,683.97,684.0101,683.63,683.98,304395,0
SPY.US,5,20251030,184500,684,684.545,683.98,684.54,228153,0
SPY.US,5,20251030,185000,684.54,684.64,684.11,684.48,300919,0
SPY.US,5,20251030,185500,684.47,684.52,684.14,684.3984,180305,0
SPY.US,5,20251030,190000,684.39,684.395,683.82,683.88,359648,0
SPY.US,5,20251030,190500,683.89,683.93,683.14,683.51,802595,0
SPY.US,5,20251030,191000,683.51,683.6199,682.87,682.9516,407808,0
SPY.US,5,20251030,191500,682.94,683.11,682.54,682.98,472492,0
SPY.US,5,20251030,192000,682.98,683.26,682.58,682.79,510361,0
SPY.US,5,20251030,192500,682.78,683.08,682.625,682.94,228512,0
SPY.US,5,20251030,193000,682.93,683.49,682.89,682.94,418947,0
SPY.US,5,20251030,193500,682.95,682.99,682.28,682.395,526259,0
SPY.US,5,20251030,194000,682.42,682.6,682.165,682.47,499774,0
SPY.US,5,20251030,194500,682.48,683.115,682.41,682.8,397038,0
SPY.US,5,20251030,195000,682.77,682.96,682.47,682.93,312142,0
SPY.US,5,20251030,195500,682.9299,683.01,682.21,682.37,455650,0
SPY.US,5,20251030,200000,682.36,682.43,681.87,682.01,599287,0
SPY.US,5,20251030,200500,682,682.16,681.62,682.035,558474,0
SPY.US,5,20251030,201000,682.04,682.04,681.66,681.6902,440140,0
SPY.US,5,20251030,201500,681.7,681.815,681.165,681.7,866972,0
SPY.US,5,20251030,202000,681.66,681.67,680.34,681,928099,0
SPY.US,5,20251030,202500,681.02,681.455,680.95,681.28,550413,0
SPY.US,5,20251030,203000,681.29,681.985,681.26,681.41,850183,0
SPY.US,5,20251030,203500,681.44,681.44,680.76,680.8344,723240,0
SPY.US,5,20251030,204000,680.8399,681.1,680.56,680.66,858426,0
SPY.US,5,20251030,204500,680.66,680.83,680.16,680.62,1173220,0
SPY.US,5,20251030,205000,680.63,681.175,680.35,680.42,1912353,0
SPY.US,5,20251030,205500,680.42,680.45,679.86,679.95,3300753,0
SPY.US,5,20251031,143000,685.04,685.08,683.99,684.16,1353417,0
SPY.US,5,20251031,143500,684.16,684.63,684.05,684.24,938565,0
SPY.US,5,20251031,144000,684.244,684.26,683,683.295,1106224,0
SPY.US,5,20251031,144500,683.27,683.66,682.865,683.43,792291,0
SPY.US,5,20251031,145000,683.41,684.21,683.2799,683.62,622613,0
SPY.US,5,20251031,145500,683.6112,683.69,683,683.47,535967,0
SPY.US,5,20251031,150000,683.46,683.64,682.61,682.63,661547,0
SPY.US,5,20251031,150500,682.62,683.49,682.57,683.03,532605,0
SPY.US,5,20251031,151000,683.025,683.42,682.67,682.76,512784,0
SPY.US,5,20251031,151500,682.76,683.48,682.69,683.34,515224,0
SPY.US,5,20251031,152000,683.33,683.39,682.21,683.1,598657,0
SPY.US,5,20251031,152500,683.09,683.42,683.02,683.26,403714,0
SPY.US,5,20251031,153000,683.25,683.775,683.09,683.56,502477,0
SPY.US,5,20251031,153500,683.5801,684.01,683.53,683.905,380322,0
SPY.US,5,20251031,154000,683.915,684.49,683.73,684.36,584068,0
SPY.US,5,20251031,154500,684.36,684.75,684.33,684.36,415149,0
SPY.US,5,20251031,155000,684.365,684.58,684.21,684.425,371737,0
SPY.US,5,20251031,155500,684.42,684.52,684.16,684.47,314353,0
SPY.US,5,20251031,160000,684.44,684.67,684.16,684.26,320058,0
SPY.US,5,20251031,160500,684.285,684.3756,683.94,684.165,376238,0
SPY.US,5,20251031,161000,684.155,684.39,683.96,684.225,382152,0
SPY.US,5,20251031,161500,684.24,684.745,684.215,684.705,343374,0
SPY.US,5,20251031,162000,684.7099,684.71,684.215,684.3,408998,0
SPY.US,5,20251031,162500,684.29,684.29,683.61,683.74,416072,0
SPY.US,5,20251031,163000,683.75,684.18,683.6,683.89,408575,0
SPY.US,5,20251031,163500,683.885,683.89,682.91,683.04,497245,0
SPY.US,5,20251031,164000,683.0301,683.16,682.37,683.1,723517,0
SPY.US,5,20251031,164500,683.09,684.14,682.34,682.51,1097637,0
SPY.US,5,20251031,165000,682.52,683.04,682.21,682.68,405426,0
SPY.US,5,20251031,165500,682.65,682.66,682.1,682.19,424985,0
SPY.US,5,20251031,170000,682.19,682.21,681.54,681.96,742594,0
SPY.US,5,20251031,170500,681.93,682.37,681.39,681.45,438406,0
SPY.US,5,20251031,171000,681.43,681.72,681.09,681.545,650658,0
SPY.US,5,20251031,171500,681.53,681.555,680.625,680.625,707338,0
SPY.US,5,20251031,172000,680.61,681.41,680.51,681.39,767662,0
SPY.US,5,20251031,172500,681.38,682.0599,681.37,681.77,566924,0
SPY.US,5,20251031,173000,681.76,682.45,681.7003,682.05,394820,0
SPY.US,5,20251031,173500,682.0446,682.3,681.82,681.97,284167,0
SPY.US,5,20251031,174000,681.95,681.97,680.97,681.16,507453,0
SPY.US,5,20251031,174500,681.14,681.57,680.86,681.43,263876,0
SPY.US,5,20251031,175000,681.42,681.42,680.62,680.71,337492,0
SPY.US,5,20251031,175500,680.705,680.995,680.13,680.38,492807,0
SPY.US,5,20251031,180000,680.37,680.8,679.99,680.075,920219,0
SPY.US,5,20251031,180500,680.03,680.52,679.76,680.4667,565355,0
SPY.US,5,20251031,181000,680.41,680.6,679.71,679.91,512877,0
SPY.US,5,20251031,181500,679.9,680.06,679.435,679.565,538924,0
SPY.US,5,20251031,182000,679.55,679.83,679.24,679.79,442241,0
SPY.US,5,20251031,182500,679.78,680.1,679.6,679.79,368214,0
SPY.US,5,20251031,183000,679.8,680.74,679.75,680.03,529277,0
SPY.US,5,20251031,183500,680.01,680.34,679.43,679.97,349229,0
SPY.US,5,20251031,184000,679.98,680.77,679.775,680.67,302758,0
SPY.US,5,20251031,184500,680.67,681.16,680.67,681.15,386457,0
SPY.US,5,20251031,185000,681.13,681.49,680.99,681.22,300163,0
SPY.US,5,20251031,185500,681.21,681.23,680.69,680.87,324201,0
SPY.US,5,20251031,190000,680.86,681.7501,680.81,681.74,588201,0
SPY.US,5,20251031,190500,681.735,682.04,681.44,681.85,440017,0
SPY.US,5,20251031,191000,681.85,682.18,681.74,681.99,349054,0
SPY.US,5,20251031,191500,681.98,682.085,681.56,681.76,384332,0
SPY.US,5,20251031,192000,681.72,682.39,681.67,682.34,482078,0
SPY.US,5,20251031,192500,682.3601,682.44,682.032,682.31,467936,0
SPY.US,5,20251031,193000,682.31,682.48,682.14,682.25,437338,0
SPY.US,5,20251031,193500,682.25,682.48,681.9902,682.48,378291,0
SPY.US,5,20251031,194000,682.49,682.59,682.2,682.38,302545,0
SPY.US,5,20251031,194500,682.39,682.41,682.05,682.13,342805,0
SPY.US,5,20251031,195000,682.13,682.16,681.73,681.79,371802,0
SPY.US,5,20251031,195500,681.8,682.75,681.74,682.62,610170,0
SPY.US,5,20251031,200000,682.615,682.91,682.29,682.49,524700,0
SPY.US,5,20251031,200500,682.49,682.87,682.47,682.73,384258,0
SPY.US,5,20251031,201000,682.73,683.01,682.69,682.875,401594,0
SPY.US,5,20251031,201500,682.87,683.21,682.7601,683.19,581996,0
