<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IEF.US,5,20251028,190000,97.5501,97.555,97.54,97.55,28299,0
IEF.US,5,20251028,190500,97.55,97.56,97.54,97.545,42060,0
IEF.US,5,20251028,191000,97.545,97.55,97.5439,97.545,12926,0
IEF.US,5,20251028,191500,97.545,97.55,97.54,97.54,67281,0
IEF.US,5,20251028,192000,97.53,97.5399,97.525,97.535,32180,0
IEF.US,5,20251028,192500,97.5388,97.545,97.53,97.535,39585,0
IEF.US,5,20251028,193000,97.535,97.5399,97.5245,97.5256,16381,0
IEF.US,5,20251028,193500,97.525,97.53,97.5102,97.515,26840,0
IEF.US,5,20251028,194000,97.51663,97.52,97.505,97.51,30080,0
IEF.US,5,20251028,194500,97.50663,97.52,97.5,97.5129,28288,0
IEF.US,5,20251028,195000,97.5194,97.52,97.51,97.5111,47836,0
IEF.US,5,20251028,195500,97.52,97.5551,97.52,97.545,383991,0
IEF.US,5,20251028,200000,97.55,97.5675,97.545,97.55,27686,0
IEF.US,5,20251028,200500,97.545,97.55,97.53,97.55,104549,0
IEF.US,5,20251028,201000,97.5401,97.55,97.54,97.545,10461,0
IEF.US,5,20251028,201500,97.545,97.555,97.54,97.5401,34746,0
IEF.US,5,20251028,202000,97.545,97.5683,97.54,97.5683,23430,0
IEF.US,5,20251028,202500,97.565,97.57,97.5527,97.5699,26941,0
IEF.US,5,20251028,203000,97.57,97.575,97.5601,97.575,42624,0
IEF.US,5,20251028,203500,97.575,97.58,97.57,97.575,85186,0
IEF.US,5,20251028,204000,97.58,97.58,97.57,97.5788,19312,0
IEF.US,5,20251028,204500,97.575,97.58,97.57,97.575,25776,0
IEF.US,5,20251028,205000,97.58,97.585,97.57,97.575,143065,0
IEF.US,5,20251028,205500,97.575,97.58,97.56,97.58,638035,0
IEF.US,5,20251029,143000,97.53,97.53,97.49,97.495,74571,0
IEF.US,5,20251029,143500,97.495,97.52,97.49,97.52,106045,0
IEF.US,5,20251029,144000,97.52,97.52,97.5,97.5074,102944,0
IEF.US,5,20251029,144500,97.5,97.515,97.4972,97.505,181304,0
IEF.US,5,20251029,145000,97.5071,97.5071,97.47,97.49,119358,0
IEF.US,5,20251029,145500,97.4941,97.5,97.48,97.4869,45100,0
IEF.US,5,20251029,150000,97.485,97.5,97.47,97.49,220011,0
IEF.US,5,20251029,150500,97.4861,97.49,97.47,97.47,21372,0
IEF.US,5,20251029,151000,97.47,97.49,97.47,97.49,12329,0
IEF.US,5,20251029,151500,97.485,97.5074,97.485,97.5001,7358,0
IEF.US,5,20251029,152000,97.5,97.5,97.48,97.4827,32555,0
IEF.US,5,20251029,152500,97.485,97.4896,97.4643,97.47,38299,0
IEF.US,5,20251029,153000,97.4697,97.47,97.45,97.46,26405,0
IEF.US,5,20251029,153500,97.4558,97.465,97.45,97.465,21044,0
IEF.US,5,20251029,154000,97.46,97.48,97.455,97.4705,96391,0
IEF.US,5,20251029,154500,97.47,97.47,97.46,97.47,249522,0
IEF.US,5,20251029,155000,97.47,97.475,97.4599,97.4601,39153,0
IEF.US,5,20251029,155500,97.4661,97.4661,97.445,97.4555,68301,0
IEF.US,5,20251029,160000,97.4541,97.49,97.45,97.4893,202946,0
IEF.US,5,20251029,160500,97.49,97.51,97.48,97.505,25364,0
IEF.US,5,20251029,161000,97.5,97.5,97.475,97.4799,101284,0
IEF.US,5,20251029,161500,97.4796,97.4894,97.4796,97.48,21474,0
IEF.US,5,20251029,162000,97.48605,97.49,97.4726,97.4726,17668,0
IEF.US,5,20251029,162500,97.48,97.48,97.47,97.4709,15882,0
IEF.US,5,20251029,163000,97.475,97.48,97.47,97.475,9701,0
IEF.US,5,20251029,163500,97.475,97.475,97.46,97.46,46040,0
IEF.US,5,20251029,164000,97.4651,97.4651,97.445,97.45,108777,0
IEF.US,5,20251029,164500,97.445,97.4676,97.445,97.465,32500,0
IEF.US,5,20251029,165000,97.465,97.47,97.45,97.455,31897,0
IEF.US,5,20251029,165500,97.455,97.48,97.445,97.47,32446,0
IEF.US,5,20251029,170000,97.47,97.48,97.4601,97.48,22672,0
IEF.US,5,20251029,170500,97.475,97.475,97.4639,97.464,39551,0
IEF.US,5,20251029,171000,97.4652,97.48,97.4601,97.48,44348,0
IEF.US,5,20251029,171500,97.48,97.49,97.4742,97.49,49053,0
IEF.US,5,20251029,172000,97.4899,97.4899,97.475,97.4835,21895,0
IEF.US,5,20251029,172500,97.485,97.49,97.48,97.485,25236,0
IEF.US,5,20251029,173000,97.4801,97.485,97.455,97.465,32255,0
IEF.US,5,20251029,173500,97.465,97.4701,97.4623,97.465,19795,0
IEF.US,5,20251029,174000,97.465,97.4799,97.4635,97.475,13145,0
IEF.US,5,20251029,174500,97.47,97.47,97.46,97.4699,10214,0
IEF.US,5,20251029,175000,97.4695,97.47,97.45,97.45,31524,0
IEF.US,5,20251029,175500,97.45,97.45,97.44,97.44,14101,0
IEF.US,5,20251029,180000,97.445,97.4499,97.44,97.445,8868,0
IEF.US,5,20251029,180500,97.445,97.46,97.44,97.455,34728,0
IEF.US,5,20251029,181000,97.455,97.47,97.45,97.45,40948,0
IEF.US,5,20251029,181500,97.455,97.4599,97.4305,97.435,92027,0
IEF.US,5,20251029,182000,97.435,97.44,97.395,97.395,41115,0
IEF.US,5,20251029,182500,97.395,97.4099,97.38,97.385,25584,0
IEF.US,5,20251029,183000,97.38,97.38,97.36,97.36,27285,0
IEF.US,5,20251029,183500,97.365,97.3663,97.34,97.36,42473,0
IEF.US,5,20251029,184000,97.3515,97.36,97.35,97.355,66687,0
IEF.US,5,20251029,184500,97.35,97.36,97.335,97.355,151465,0
IEF.US,5,20251029,185000,97.36,97.37,97.3435,97.35,48454,0
IEF.US,5,20251029,185500,97.35,97.405,97.35,97.385,110184,0
IEF.US,5,20251029,190000,97.41,97.41,97.255,97.325,203147,0
IEF.US,5,20251029,190500,97.3244,97.345,97.2901,97.31,147810,0
IEF.US,5,20251029,191000,97.31,97.31,97.27,97.275,49157,0
IEF.US,5,20251029,191500,97.28,97.315,97.27,97.3,175911,0
IEF.US,5,20251029,192000,97.3,97.31,97.28,97.28,44380,0
IEF.US,5,20251029,192500,97.28,97.28,97.2544,97.275,117025,0
IEF.US,5,20251029,193000,97.28,97.31,97.245,97.305,92909,0
IEF.US,5,20251029,193500,97.31,97.31,97.09,97.11,940284,0
IEF.US,5,20251029,194000,97.105,97.105,97.005,97.065,404008,0
IEF.US,5,20251029,194500,97.07,97.085,97.015,97.04,516939,0
IEF.US,5,20251029,195000,97.045,97.08,97.025,97.0387,241171,0
IEF.US,5,20251029,195500,97.04,97.07,97.02,97.025,267856,0
IEF.US,5,20251029,200000,97.03,97.07,96.99,96.99,279852,0
IEF.US,5,20251029,200500,97,97.04,96.99,97.035,238433,0
IEF.US,5,20251029,201000,97.04,97.04,97.005,97.035,247021,0
IEF.US,5,20251029,201500,97.04,97.06,97.01,97.03,167936,0
IEF.US,5,20251029,202000,97.04,97.04,97,97.02,383056,0
IEF.US,5,20251029,202500,97.01,97.04,96.9735,96.9807,205373,0
IEF.US,5,20251029,203000,96.98,96.98,96.93,96.9435,266697,0
IEF.US,5,20251029,203500,96.9499,96.95,96.9128,96.92,125729,0
IEF.US,5,20251029,204000,96.915,96.93,96.9,96.915,336191,0
IEF.US,5,20251029,204500,96.915,96.94,96.915,96.935,128926,0
IEF.US,5,20251029,205000,96.93,96.96,96.92,96.955,284720,0
IEF.US,5,20251029,205500,96.95,96.95,96.925,96.95,1136467,0
IEF.US,5,20251030,143000,96.67,96.7,96.65,96.7,214486,0
IEF.US,5,20251030,143500,96.695,96.72,96.69,96.695,244521,0
IEF.US,5,20251030,144000,96.7,96.735,96.695,96.725,179532,0
IEF.US,5,20251030,144500,96.72,96.725,96.675,96.685,173700,0
IEF.US,5,20251030,145000,96.685,96.725,96.68,96.7135,203825,0
IEF.US,5,20251030,145500,96.73,96.765,96.71,96.755,226317,0
IEF.US,5,20251030,150000,96.755,96.755,96.72,96.7399,356897,0
IEF.US,5,20251030,150500,96.74,96.78,96.72,96.77,236441,0
IEF.US,5,20251030,151000,96.765,96.785,96.755,96.785,74446,0
IEF.US,5,20251030,151500,96.78,96.825,96.775,96.825,61130,0
IEF.US,5,20251030,152000,96.825,96.83,96.8018,96.822,62193,0
IEF.US,5,20251030,152500,96.83,96.85,96.82,96.84,78290,0
IEF.US,5,20251030,153000,96.835,96.83675,96.79,96.805,55213,0
IEF.US,5,20251030,153500,96.8,96.84,96.7985,96.835,147188,0
IEF.US,5,20251030,154000,96.8331,96.8382,96.81,96.8201,134950,0
IEF.US,5,20251030,154500,96.82,96.835,96.815,96.82,44281,0
IEF.US,5,20251030,155000,96.825,96.8399,96.8147,96.8299,44793,0
IEF.US,5,20251030,155500,96.83,96.84,96.82,96.825,58315,0
IEF.US,5,20251030,160000,96.825,96.835,96.815,96.8301,198935,0
IEF.US,5,20251030,160500,96.84,96.845,96.825,96.845,63808,0
IEF.US,5,20251030,161000,96.85,96.89,96.8499,96.8806,37555,0
IEF.US,5,20251030,161500,96.885,96.89,96.875,96.885,53917,0
IEF.US,5,20251030,162000,96.8801,96.89,96.87,96.885,36115,0
IEF.US,5,20251030,162500,96.885,96.91,96.885,96.9,42320,0
IEF.US,5,20251030,163000,96.8999,96.9,96.89,96.895,26410,0
IEF.US,5,20251030,163500,96.89,96.9199,96.8844,96.915,44985,0
IEF.US,5,20251030,164000,96.915,96.96,96.9141,96.955,73048,0
IEF.US,5,20251030,164500,96.95,96.96,96.925,96.9344,42323,0
IEF.US,5,20251030,165000,96.93,96.9365,96.91,96.93,72795,0
IEF.US,5,20251030,165500,96.93,96.95,96.9,96.9,121069,0
IEF.US,5,20251030,170000,96.9,96.91,96.8842,96.8897,84845,0
IEF.US,5,20251030,170500,96.8801,96.8903,96.87,96.87,42527,0
IEF.US,5,20251030,171000,96.87,96.8899,96.865,96.88,53159,0
IEF.US,5,20251030,171500,96.88,96.8899,96.8644,96.87,48074,0
IEF.US,5,20251030,172000,96.86,96.8756,96.845,96.8756,58305,0
IEF.US,5,20251030,172500,96.8682,96.88,96.865,96.8786,28123,0
IEF.US,5,20251030,173000,96.87,96.88,96.85,96.85,107049,0
IEF.US,5,20251030,173500,96.8599,96.8606,96.84,96.8444,42542,0
IEF.US,5,20251030,174000,96.842,96.85,96.835,96.845,19478,0
IEF.US,5,20251030,174500,96.845,96.8651,96.8444,96.86,40016,0
IEF.US,5,20251030,175000,96.86,96.86,96.8203,96.8206,37426,0
IEF.US,5,20251030,175500,96.8205,96.8205,96.775,96.785,25800,0
IEF.US,5,20251030,180000,96.785,96.81,96.7801,96.8099,106416,0
IEF.US,5,20251030,180500,96.805,96.815,96.8,96.8093,43977,0
IEF.US,5,20251030,181000,96.805,96.81,96.8,96.805,18476,0
IEF.US,5,20251030,181500,96.8,96.8099,96.79,96.8002,109262,0
IEF.US,5,20251030,182000,96.8001,96.81,96.795,96.7998,58290,0
IEF.US,5,20251030,182500,96.8,96.81,96.7901,96.805,56554,0
IEF.US,5,20251030,183000,96.8085,96.835,96.805,96.825,59016,0
IEF.US,5,20251030,183500,96.825,96.825,96.7941,96.7941,655390,0
IEF.US,5,20251030,184000,96.8,96.81,96.7988,96.805,28540,0
IEF.US,5,20251030,184500,96.81,96.8199,96.8042,96.8106,49979,0
IEF.US,5,20251030,185000,96.8199,96.83,96.81,96.825,45806,0
IEF.US,5,20251030,185500,96.825,96.835,96.82,96.8299,39193,0
IEF.US,5,20251030,190000,96.825,96.825,96.7901,96.8086,68988,0
IEF.US,5,20251030,190500,96.8091,96.8095,96.785,96.785,66102,0
IEF.US,5,20251030,191000,96.785,96.8,96.78,96.8,66706,0
IEF.US,5,20251030,191500,96.795,96.808,96.78,96.808,68510,0
IEF.US,5,20251030,192000,96.805,96.805,96.78,96.805,38920,0
IEF.US,5,20251030,192500,96.8042,96.81,96.785,96.795,74086,0
IEF.US,5,20251030,193000,96.795,96.84,96.795,96.835,56856,0
IEF.US,5,20251030,193500,96.83,96.8301,96.815,96.825,35640,0
IEF.US,5,20251030,194000,96.825,96.835,96.8015,96.8061,37094,0
IEF.US,5,20251030,194500,96.805,96.8099,96.785,96.8,72151,0
IEF.US,5,20251030,195000,96.805,96.81,96.8,96.8,19706,0
IEF.US,5,20251030,195500,96.8099,96.815,96.78,96.785,458045,0
IEF.US,5,20251030,200000,96.785,96.79,96.7744,96.785,82892,0
IEF.US,5,20251030,200500,96.785,96.79,96.77,96.77,66251,0
IEF.US,5,20251030,201000,96.7798,96.78,96.77,96.775,25625,0
IEF.US,5,20251030,201500,96.775,96.785,96.775,96.7801,65698,0
IEF.US,5,20251030,202000,96.78,96.78,96.74,96.7535,65380,0
IEF.US,5,20251030,202500,96.755,96.81,96.755,96.775,185626,0
IEF.US,5,20251030,203000,96.7701,96.795,96.77,96.795,107181,0
IEF.US,5,20251030,203500,96.7941,96.815,96.7941,96.815,167006,0
IEF.US,5,20251030,204000,96.815,96.83,96.81,96.83,34443,0
IEF.US,5,20251030,204500,96.83,96.83,96.8102,96.815,108814,0
IEF.US,5,20251030,205000,96.815,96.85,96.815,96.825,150488,0
IEF.US,5,20251030,205500,96.825,96.825,96.8,96.81,341949,0
IEF.US,5,20251031,143000,96.87,96.895,96.865,96.89,102258,0
IEF.US,5,20251031,143500,96.885,96.92,96.88,96.905,132495,0
IEF.US,5,20251031,144000,96.905,96.905,96.875,96.875,87320,0
IEF.US,5,20251031,144500,96.875,96.8899,96.86,96.885,113732,0
IEF.US,5,20251031,145000,96.89,96.9,96.86,96.9,124110,0
IEF.US,5,20251031,145500,96.89,96.9199,96.89,96.905,63625,0
IEF.US,5,20251031,150000,96.91,96.94,96.905,96.94,139098,0
IEF.US,5,20251031,150500,96.95,96.95,96.895,96.9,45915,0
IEF.US,5,20251031,151000,96.9099,96.91,96.895,96.9099,39056,0
IEF.US,5,20251031,151500,96.91,96.9175,96.9,96.9101,44828,0
IEF.US,5,20251031,152000,96.915,96.95,96.915,96.93,49790,0
IEF.US,5,20251031,152500,96.93,96.9303,96.92,96.9303,22533,0
IEF.US,5,20251031,153000,96.94,96.94,96.9218,96.9301,22166,0
IEF.US,5,20251031,153500,96.94,96.94,96.92,96.925,23711,0
IEF.US,5,20251031,154000,96.925,96.9287,96.91,96.92,41977,0
IEF.US,5,20251031,154500,96.926,96.9299,96.91,96.9105,18536,0
IEF.US,5,20251031,155000,96.915,96.915,96.8813,96.91,52330,0
IEF.US,5,20251031,155500,96.905,96.91,96.9,96.905,52944,0
IEF.US,5,20251031,160000,96.905,96.905,96.86,96.86,72075,0
IEF.US,5,20251031,160500,96.86,96.865,96.85,96.865,54019,0
IEF.US,5,20251031,161000,96.86,96.8799,96.86,96.87,188884,0
IEF.US,5,20251031,161500,96.87,96.8899,96.87,96.87,41742,0
IEF.US,5,20251031,162000,96.865,96.88,96.86,96.87,81906,0
IEF.US,5,20251031,162500,96.87,96.88,96.8646,96.865,34537,0
IEF.US,5,20251031,163000,96.86,96.86,96.8111,96.8199,67916,0
IEF.US,5,20251031,163500,96.815,96.8299,96.81,96.825,55021,0
IEF.US,5,20251031,164000,96.822,96.8399,96.805,96.815,210704,0
IEF.US,5,20251031,164500,96.81,96.84,96.8,96.8303,127861,0
IEF.US,5,20251031,165000,96.84,96.84,96.83,96.8349,28589,0
IEF.US,5,20251031,165500,96.835,96.8399,96.805,96.82,47274,0
IEF.US,5,20251031,170000,96.815,96.83,96.79,96.79,40456,0
IEF.US,5,20251031,170500,96.795,96.84,96.7942,96.825,64359,0
IEF.US,5,20251031,171000,96.825,96.84,96.79,96.8,166823,0
IEF.US,5,20251031,171500,96.79,96.83,96.79,96.82,175579,0
IEF.US,5,20251031,172000,96.82,96.82,96.79,96.8,49084,0
IEF.US,5,20251031,172500,96.8,96.8,96.7899,96.795,57053,0
IEF.US,5,20251031,173000,96.795,96.8199,96.795,96.81,20439,0
IEF.US,5,20251031,173500,96.81644,96.8265,96.805,96.815,60062,0
IEF.US,5,20251031,174000,96.82,96.8499,96.82,96.83,81710,0
IEF.US,5,20251031,174500,96.825,96.85,96.82,96.8499,150793,0
IEF.US,5,20251031,175000,96.8405,96.85,96.8342,96.835,18682,0
IEF.US,5,20251031,175500,96.84,96.85,96.8335,96.84,91500,0
IEF.US,5,20251031,180000,96.835,96.8696,96.835,96.86,44782,0
IEF.US,5,20251031,180500,96.86,96.87,96.855,96.865,43147,0
IEF.US,5,20251031,181000,96.8632,96.868,96.84,96.845,145596,0
IEF.US,5,20251031,181500,96.8472,96.8528,96.83,96.835,151589,0
IEF.US,5,20251031,182000,96.8348,96.8383,96.82,96.825,34807,0
IEF.US,5,20251031,182500,96.82,96.83,96.8,96.83,78092,0
IEF.US,5,20251031,183000,96.8268,96.84,96.8268,96.835,27091,0
IEF.US,5,20251031,183500,96.835,96.835,96.815,96.82,39683,0
IEF.US,5,20251031,184000,96.815,96.83,96.81,96.825,40834,0
IEF.US,5,20251031,184500,96.825,96.83,96.82,96.825,30426,0
IEF.US,5,20251031,185000,96.83,96.84,96.825,96.835,230235,0
IEF.US,5,20251031,185500,96.835,96.8399,96.83,96.836,18086,0
IEF.US,5,20251031,190000,96.83,96.83,96.81,96.815,63317,0
IEF.US,5,20251031,190500,96.815,96.82,96.81,96.82,40561,0
IEF.US,5,20251031,191000,96.815,96.82,96.805,96.815,69905,0
IEF.US,5,20251031,191500,96.815,96.84,96.8144,96.8321,52802,0
IEF.US,5,20251031,192000,96.84,96.86,96.84,96.855,58962,0
IEF.US,5,20251031,192500,96.8514,96.86,96.84,96.8413,48924,0
IEF.US,5,20251031,193000,96.845,96.8499,96.84,96.845,10214,0
IEF.US,5,20251031,193500,96.845,96.86,96.8412,96.8473,30139,0
IEF.US,5,20251031,194000,96.8452,96.8499,96.825,96.8314,199134,0
